Date,Close,High,Low,Open,Volume,RSI,20DMA,50DMA,Signal,Buy_Sell
2025-02-05,413.29001,413.82999,410.39999,412.35001,16316700,42.64407593986126,426.742501,431.1061998,0,Sell
2025-02-06,415.82001,418.20001,414.0,414.0,16309800,45.09519706714512,426.4150015,431.1652,0,Sell
2025-02-07,409.75,418.64999,408.10001,416.48001,22886800,39.397274659640445,425.6745015,431.0202,0,Sell
2025-02-10,412.22,415.45999,410.92001,413.70999,20817900,41.23411776133585,425.338001,430.8887998000001,0,Sell
2025-02-11,411.44,412.48999,409.29999,409.64001,18140600,27.113507095930103,425.050501,430.5578,0,Sell
2025-02-12,409.04001,410.75,404.37,407.20999,19121700,25.79983918801517,424.7190010000001,430.2788004,0,Sell
2025-02-13,410.54001,411.0,406.35999,407.0,23891700,28.14294673593639,423.9305015,430.0204008,0,Sell
2025-02-14,408.42999,408.91,405.88,407.79001,22758500,31.144471680998976,423.1230015,429.5694004,0,Sell
2025-02-18,409.64001,410.60001,406.5,408.0,21423100,17.54237724606591,422.153502,429.1382004,0,Sell
2025-02-19,414.76999,415.48999,407.64999,407.88,24114200,26.290441744514283,421.4670015,428.68520000000007,0,Sell
2025-02-20,416.13,419.31,412.54001,415.29001,23508700,51.77350487849577,419.963501,428.1554,0,Sell
2025-02-21,408.20999,418.04999,407.89001,417.34,27524800,41.43535276167588,418.038501,427.4481996,0,Sell
2025-02-24,404.0,409.37,399.32001,408.51001,26443700,41.36294955345769,416.035501,426.6077998,0,Sell
2025-02-25,397.89999,401.92001,396.70001,401.10001,29387400,33.817944735020475,414.2025004999999,425.6991998,0,Sell
2025-02-26,399.73001,403.60001,394.25,398.01001,19619000,35.1381168722707,411.8290005,424.7140002,0,Sell
2025-02-27,392.53,405.73999,392.17001,401.26999,21127400,26.844325331024606,409.339001,423.5734002,0,Sell
2025-02-28,396.98999,397.63,386.57001,392.66,32845700,36.894004833602274,408.439001,422.5678002,0,Sell
2025-03-03,388.48999,398.82001,386.16,398.82001,23007700,28.31293336416252,407.1105005,421.3057999999999,0,Sell
2025-03-04,388.60999,392.57999,381.0,383.39999,29342900,28.8806763360996,405.9949995,419.9888,0,Sell
2025-03-05,401.01999,401.67001,388.81,389.34,23433100,43.74023377436738,405.427499,419.2613996,0,Sell
2025-03-06,396.89001,402.14999,392.67999,394.28,23304600,39.766088009543886,404.607499,418.4585998,0,Sell
2025-03-07,393.31,394.79999,385.54001,392.32001,22034100,38.90846292174464,403.4819985,417.5927996,0,Sell
2025-03-10,380.16,386.39999,377.22,385.84,32840100,31.597998552060105,402.0024985,416.4909996,0,Sell
2025-03-11,380.45001,386.0,376.91,379.0,30380200,27.19906872225953,400.413999,415.31340000000006,0,Sell
2025-03-12,383.26999,385.22,378.95001,382.95001,24253600,28.584459256457365,399.0054985,414.2166,0,Sell
2025-03-13,378.76999,385.32001,377.45001,383.16,20473000,29.918144611186904,397.4919975,413.1813998,0,Sell
2025-03-14,388.56,390.23001,379.51001,379.78,19952800,40.212984225916784,396.392997,412.456,0,Sell
2025-03-17,388.70001,392.70999,385.57001,386.70001,22474300,43.69173239392969,395.406498,411.8000002,0,Sell
2025-03-18,383.51999,387.37,381.10001,387.07001,19486900,39.373268815191096,394.100497,411.0988002,0,Sell
2025-03-19,387.82001,389.67999,384.0,385.53,19185500,46.79024937021292,392.7529980000001,410.3882002,0,Sell
2025-03-20,386.84,391.79001,383.28,385.73999,18470500,42.73860156059412,391.288498,409.568,0,Sell
2025-03-21,391.26001,391.73999,382.79999,383.22,39675900,52.10455665896677,390.440999,408.9458002,0,Sell
2025-03-24,393.07999,395.39999,389.81,395.39999,21004500,53.31061868723527,389.8949985,408.3162,0,Sell
2025-03-25,395.16,396.35999,392.64001,393.92001,15775000,44.875843935078784,389.757999,407.8403998,0,Sell
2025-03-26,389.97,395.31,388.57001,395.0,16108400,44.059064489448616,389.2699985,407.29599980000006,0,Sell
2025-03-27,390.57999,392.23999,387.39999,390.13,13766800,47.53029895938217,389.172498,406.7941994,0,Sell
2025-03-28,378.79999,389.13,376.92999,388.07999,21632000,48.738396346571065,388.262998,405.8439992,0,Sell
2025-03-31,375.39001,377.07001,367.23999,372.54001,35184700,45.56296192109368,387.607999,404.8601996,0,Sell
2025-04-01,382.19,382.85001,373.23001,374.64999,19689500,49.11476273044455,387.2869995,403.9233996,0,Sell
2025-04-02,382.14001,385.07999,376.62,377.97,16092600,52.97968064379111,386.3430005,402.99619980000006,0,Sell
2025-04-03,373.10999,377.48001,369.35001,374.79001,30198000,36.15343099833431,385.1539995,401.5343994,0,Sell
2025-04-04,359.84,374.59,359.48001,364.13,49209900,29.06267715283268,383.4804995,399.7969996000001,0,Sell
2025-04-07,357.85999,371.0,344.79001,350.88,50425000,30.477784540474744,382.365499,398.0729994,0,Sell
2025-04-08,354.56,373.64999,350.25,368.26001,35868900,24.304677520709603,381.0709985,396.4729994,0,Sell
2025-04-09,390.48999,393.23001,353.10001,353.54001,50199700,51.83103834204794,381.4319985,395.338799,0,Sell
2025-04-10,381.35001,383.89999,367.79999,382.06,38024400,45.253373122615656,381.5609995,394.1191994,0,Sell
2025-04-11,388.45001,390.04999,378.89001,380.64001,23839200,47.88912987460375,381.55550000000005,393.5883998,0,Sell
2025-04-14,387.81,394.64999,384.20999,393.22,19251200,46.6044515962958,381.5109995,393.0433998,0,Sell
2025-04-15,385.73001,391.89001,384.16,388.51001,17199900,47.98326064334326,381.6215005,392.5395998,0,Sell
2025-04-16,371.60999,381.60999,368.0,380.67001,21967800,42.00454927237604,380.8109995,391.7243996,0,Sell
2025-04-17,367.78,374.32001,366.89001,373.75,20943700,45.021686403002526,379.8579995,390.8141994,0,Sell
2025-04-21,359.12,364.48001,355.67001,362.82001,20807300,42.98282834024712,378.250999,389.6801992,0,Sell
2025-04-22,366.82001,367.76999,359.85999,363.38,19485000,43.42206996679536,376.938,388.8215994,0,Sell
2025-04-23,374.39001,380.39001,373.01999,376.06,20545500,46.88379573783676,375.8995005,388.0649996,0,Sell
2025-04-24,387.29999,388.45001,375.19,375.70001,22232300,55.533028318810985,375.766,387.5821994,0,Sell
2025-04-25,391.85001,392.16,384.60001,387.0,18973200,63.39219005875577,375.8295010000001,387.2383994,0,Sell
2025-04-28,391.16,392.73999,386.64001,391.95999,16579400,64.08391677245112,376.4475015,386.8507992,0,Sell
2025-04-29,394.04001,395.10001,390.38,391.29999,14974000,66.75721844166227,377.3800015,386.5629996,0,Sell
2025-04-30,395.26001,396.66,384.44,390.29999,36461100,52.87039285825183,378.033502,386.2753996,0,Sell
